"Participant","Experiment","Order","Condition","Item","Response","Accuracy","RT","VerbWord","VerbType","L1","OtherLg","Age","Gender","Hand","Group","RespNum","Grammatical","Attractor","Label","Distance","Subject","Verb","Match","NewCond","List","Education","YearsInGermany","AoATurkish","AoAGerman","FqTurkish","FqGerman","FqOther","LengthTurkish","LengthGerman","ContextTurkish","ContextGerman","SelfRateTurkishListening","SelfRateTurkishSpeaking","SelfRateTurkishReading","SelfRateTurkishWriting","SelfRateGermanListening","SelfRateGermanSpeaking","SelfRateGermanReading","SelfRateGermanWriting","SelfRateTurkish","SelfRateGerman"
"B24","offline",27,"e","17","yes",1,7442,"walk_around","unergative","türkce","fransizca/ingilizce",19,"female","right","bilingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular","5","secondary",19,0,3,"daily","daily","week",19,16.06,"ev","okul",8,7,5,2,10,9,10,10,0.55,0.975
"B24","offline",32,"a","29","yes",1,4464,"jump","unergative","türkce","fransizca/ingilizce",19,"female","right","bilingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular","5","secondary",19,0,3,"daily","daily","week",19,16.06,"ev","okul",8,7,5,2,10,9,10,10,0.55,0.975
"B24","offline",30,"g","27","yes",1,7696,"die","unaccusative","türkce","fransizca/ingilizce",19,"female","right","bilingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural","5","secondary",19,0,3,"daily","daily","week",19,16.06,"ev","okul",8,7,5,2,10,9,10,10,0.55,0.975
"B24","offline",31,"f","18","yes",0,5066,"walk","unergative","türkce","fransizca/ingilizce",19,"female","right","bilingual",1,NA,NA,NA,"long","singular","plural","mismatch","singular-plural","5","secondary",19,0,3,"daily","daily","week",19,16.06,"ev","okul",8,7,5,2,10,9,10,10,0.55,0.975
"B25","offline",32,"d","16","yes",0,1425,"get_bored","unaccusative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",1,NA,NA,NA,"short","plural","singular","mismatch","plural-singular","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",31,"a","13","yes",1,848,"be_cold","unaccusative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",1,"a","21","yes",1,2324,"faint","unaccusative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",2,"c","15","yes",1,2186,"speak","unergative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",1,NA,NA,NA,"short","plural","plural","match","plural-plural","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",3,"c","31","yes",1,1327,"get_angry","unaccusative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",1,NA,NA,NA,"short","plural","plural","match","plural-plural","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",4,"h","4","yes",0,2220,"play","unergative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",1,NA,NA,NA,"long","plural","singular","mismatch","plural-singular","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",5,"b","22","no",1,2297,"get_sick","unaccusative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",6,"e","25","yes",1,1906,"cry","unergative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",19,"f","18","no",1,2160,"walk","unergative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",7,"c","7","yes",1,1058,"yell","unergative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",1,NA,NA,NA,"short","plural","plural","match","plural-plural","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",8,"b","6","no",1,1190,"get_lost","unaccusative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",9,"e","9","yes",1,2161,"run","unergative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",10,"g","11","yes",1,1968,"shiver","unaccusative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",11,"a","5","yes",1,907,"swim","unergative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",12,"f","10","no",1,2400,"rest","unaccusative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",13,"d","8","yes",0,1397,"escape","unaccusative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",1,NA,NA,NA,"short","plural","singular","mismatch","plural-singular","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",14,"d","32","yes",0,810,"get_burned","unaccusative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",1,NA,NA,NA,"short","plural","singular","mismatch","plural-singular","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",15,"g","3","yes",1,1001,"have_fun","unaccusative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",16,"h","28","yes",0,2064,"sit","unergative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",1,NA,NA,NA,"long","plural","singular","mismatch","plural-singular","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",17,"e","1","yes",1,1172,"work","unergative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",18,"d","24","yes",0,1531,"be_late","unaccusative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",1,NA,NA,NA,"short","plural","singular","mismatch","plural-singular","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",23,"b","30","no",1,1477,"get_hungry","unaccusative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",20,"g","19","yes",1,3196,"get_up","unergative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",21,"c","23","no",0,2485,"wake_up","unaccusative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",0,NA,NA,NA,"short","plural","plural","match","plural-plural","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",22,"h","12","yes",0,4613,"sleep","unergative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",1,NA,NA,NA,"long","plural","singular","mismatch","plural-singular","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",27,"b","14","no",1,1653,"arrive","unaccusative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",24,"f","2","no",1,4773,"relax","unaccusative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",25,"f","26","no",1,1580,"emerge","unergative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",26,"g","27","no",0,3923,"die","unaccusative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",0,NA,NA,NA,"long","plural","plural","match","plural-plural","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",28,"a","29","yes",1,1007,"jump","unergative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",29,"e","17","yes",1,1198,"walk_around","unergative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B25","offline",30,"h","20","yes",0,1468,"rejoice","unaccusative","türkce","ingilizce/ispanyolca",27,"female","right","bilingual",1,NA,NA,NA,"long","plural","singular","mismatch","plural-singular","5","university",1.07,0,23,"daily","weekly","day",27,4,"ev","dil kursu",10,10,10,10,5,4,4,4,1,0.425
"B26","offline",18,"g","2","yes",1,3295,"relax","unaccusative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",13,"a","20","yes",1,1465,"rejoice","unaccusative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",17,"d","15","no",1,3461,"speak","unergative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",0,NA,NA,NA,"short","plural","singular","mismatch","plural-singular","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",20,"h","27","no",1,3398,"die","unaccusative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",0,NA,NA,NA,"long","plural","singular","mismatch","plural-singular","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",16,"c","30","yes",1,2773,"get_hungry","unaccusative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",1,NA,NA,NA,"short","plural","plural","match","plural-plural","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",23,"f","17","no",1,4116,"walk_around","unergative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",24,"d","7","no",1,7470,"yell","unergative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",0,NA,NA,NA,"short","plural","singular","mismatch","plural-singular","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",21,"e","16","yes",1,3328,"get_bored","unaccusative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",22,"a","4","yes",1,1340,"play","unergative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",15,"h","19","no",1,6028,"get_up","unergative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",0,NA,NA,NA,"long","plural","singular","mismatch","plural-singular","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",19,"c","14","yes",1,971,"arrive","unaccusative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",1,NA,NA,NA,"short","plural","plural","match","plural-plural","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",25,"a","12","yes",1,1142,"sleep","unergative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",14,"g","26","yes",1,3915,"emerge","unergative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",3,"h","11","yes",0,4385,"shiver","unaccusative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",1,NA,NA,NA,"long","plural","singular","mismatch","plural-singular","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",4,"b","29","no",1,1849,"jump","unergative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",1,"e","24","yes",1,8998,"be_late","unaccusative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",2,"b","13","no",1,2169,"be_cold","unaccusative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",9,"c","22","yes",1,1964,"get_sick","unaccusative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",1,NA,NA,NA,"short","plural","plural","match","plural-plural","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",10,"b","21","no",1,1786,"faint","unaccusative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",11,"b","5","no",1,2073,"swim","unergative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",12,"a","28","yes",1,1967,"sit","unergative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",27,"g","18","yes",1,3357,"walk","unergative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",28,"f","9","no",1,2719,"run","unergative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",31,"d","23","no",1,2208,"wake_up","unaccusative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",0,NA,NA,NA,"short","plural","singular","mismatch","plural-singular","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",26,"h","3","no",1,2883,"have_fun","unaccusative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",0,NA,NA,NA,"long","plural","singular","mismatch","plural-singular","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",6,"d","31","yes",0,1623,"get_angry","unaccusative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",1,NA,NA,NA,"short","plural","singular","mismatch","plural-singular","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",7,"e","32","yes",1,3399,"get_burned","unaccusative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",8,"c","6","yes",1,3589,"get_lost","unaccusative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",1,NA,NA,NA,"short","plural","plural","match","plural-plural","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",5,"f","25","no",1,4497,"cry","unergative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",32,"g","10","yes",1,3191,"rest","unaccusative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",30,"e","8","yes",1,2915,"escape","unaccusative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B26","offline",29,"f","1","no",1,4001,"work","unergative","almanca/türkce","arapca/ingilizce",23,"female","right","bilingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural","6","secondary",23,0,3,"daily","daily","week",23,20,"ev","okul",1,1,3,2,1,1,2,1,0.175,0.125
"B28","offline",2,"h","27","yes",0,9648,"die","unaccusative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",1,NA,NA,NA,"long","plural","singular","mismatch","plural-singular","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",10,"a","4","yes",1,1921,"play","unergative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",11,"e","8","yes",1,5588,"escape","unaccusative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",9,"c","22","no",0,4767,"get_sick","unaccusative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",0,NA,NA,NA,"short","plural","plural","match","plural-plural","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",1,"a","28","yes",1,9075,"sit","unergative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",14,"d","7","yes",0,7079,"yell","unergative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",1,NA,NA,NA,"short","plural","singular","mismatch","plural-singular","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",3,"b","29","no",1,3688,"jump","unergative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",4,"f","1","no",1,3959,"work","unergative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",5,"c","14","yes",1,9139,"arrive","unaccusative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",1,NA,NA,NA,"short","plural","plural","match","plural-plural","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",6,"c","30","no",0,17877,"get_hungry","unaccusative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",0,NA,NA,NA,"short","plural","plural","match","plural-plural","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",7,"h","19","yes",0,2750,"get_up","unergative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",1,NA,NA,NA,"long","plural","singular","mismatch","plural-singular","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",8,"d","31","yes",0,2254,"get_angry","unaccusative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",1,NA,NA,NA,"short","plural","singular","mismatch","plural-singular","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",21,"e","32","yes",1,4869,"get_burned","unaccusative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",22,"g","18","no",0,14825,"walk","unergative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",0,NA,NA,NA,"long","plural","plural","match","plural-plural","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",23,"b","21","no",1,2202,"faint","unaccusative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",24,"a","20","yes",1,1689,"rejoice","unaccusative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",12,"h","11","yes",0,4179,"shiver","unaccusative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",1,NA,NA,NA,"long","plural","singular","mismatch","plural-singular","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",13,"d","23","yes",0,1362,"wake_up","unaccusative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",1,NA,NA,NA,"short","plural","singular","mismatch","plural-singular","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",27,"a","12","yes",1,1430,"sleep","unergative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",15,"b","5","no",1,1960,"swim","unergative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",16,"e","16","yes",1,4317,"get_bored","unaccusative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",17,"e","24","yes",1,5561,"be_late","unaccusative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
"B28","offline",18,"g","10","yes",1,10966,"rest","unaccusative","almanca/türkce","fransizca/ingilizce/ispanyolca",28,"female","right","bilingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural","6","master",25,1.5,2,"daily","daily","day",27.05,2,"ev","okul",10,9,10,9,10,10,10,10,0.95,1
