"Response","RT","Attractor","Grammaticality","Accuracy","Experiment"
1,1.019,"Singular","Grammatical",1,"Experiment 3"
1,1.02,"Singular","Grammatical",1,"Experiment 3"
1,1.021,"Singular","Grammatical",1,"Experiment 3"
1,1.021,"Singular","Grammatical",1,"Experiment 3"
1,1.022,"Singular","Grammatical",1,"Experiment 3"
1,1.023,"Singular","Grammatical",1,"Experiment 3"
1,1.023,"Singular","Grammatical",1,"Experiment 3"
1,1.024,"Singular","Grammatical",1,"Experiment 3"
1,1.024,"Singular","Grammatical",1,"Experiment 3"
1,1.025,"Singular","Grammatical",1,"Experiment 3"
1,1.026,"Singular","Grammatical",1,"Experiment 3"
1,1.026,"Singular","Grammatical",1,"Experiment 3"
1,1.027,"Singular","Grammatical",1,"Experiment 3"
1,1.028,"Singular","Grammatical",1,"Experiment 3"
1,1.028,"Singular","Grammatical",1,"Experiment 3"
1,1.029,"Singular","Grammatical",1,"Experiment 3"
1,1.03,"Singular","Grammatical",1,"Experiment 3"
1,1.03,"Singular","Grammatical",1,"Experiment 3"
1,1.031,"Singular","Grammatical",1,"Experiment 3"
1,1.031,"Singular","Grammatical",1,"Experiment 3"
1,1.032,"Singular","Grammatical",1,"Experiment 3"
1,1.033,"Singular","Grammatical",1,"Experiment 3"
1,1.033,"Singular","Grammatical",1,"Experiment 3"
1,1.034,"Singular","Grammatical",1,"Experiment 3"
1,1.035,"Singular","Grammatical",1,"Experiment 3"
1,1.035,"Singular","Grammatical",1,"Experiment 3"
1,1.036,"Singular","Grammatical",1,"Experiment 3"
1,1.037,"Singular","Grammatical",1,"Experiment 3"
1,1.037,"Singular","Grammatical",1,"Experiment 3"
1,1.038,"Singular","Grammatical",1,"Experiment 3"
1,1.039,"Singular","Grammatical",1,"Experiment 3"
1,1.039,"Singular","Grammatical",1,"Experiment 3"
1,1.04,"Singular","Grammatical",1,"Experiment 3"
1,1.041,"Singular","Grammatical",1,"Experiment 3"
1,1.041,"Singular","Grammatical",1,"Experiment 3"
1,1.042,"Singular","Grammatical",1,"Experiment 3"
1,1.042,"Singular","Grammatical",1,"Experiment 3"
1,1.043,"Singular","Grammatical",1,"Experiment 3"
1,1.044,"Singular","Grammatical",1,"Experiment 3"
1,1.044,"Singular","Grammatical",1,"Experiment 3"
1,1.045,"Singular","Grammatical",1,"Experiment 3"
1,1.046,"Singular","Grammatical",1,"Experiment 3"
1,1.046,"Singular","Grammatical",1,"Experiment 3"
1,1.047,"Singular","Grammatical",1,"Experiment 3"
1,1.048,"Singular","Grammatical",1,"Experiment 3"
1,1.048,"Singular","Grammatical",1,"Experiment 3"
1,1.049,"Singular","Grammatical",1,"Experiment 3"
1,1.05,"Singular","Grammatical",1,"Experiment 3"
1,1.05,"Singular","Grammatical",1,"Experiment 3"
1,1.051,"Singular","Grammatical",1,"Experiment 3"
1,1.052,"Singular","Grammatical",1,"Experiment 3"
1,1.052,"Singular","Grammatical",1,"Experiment 3"
1,1.053,"Singular","Grammatical",1,"Experiment 3"
1,1.054,"Singular","Grammatical",1,"Experiment 3"
1,1.054,"Singular","Grammatical",1,"Experiment 3"
1,1.055,"Singular","Grammatical",1,"Experiment 3"
1,1.056,"Singular","Grammatical",1,"Experiment 3"
1,1.056,"Singular","Grammatical",1,"Experiment 3"
1,1.057,"Singular","Grammatical",1,"Experiment 3"
1,1.058,"Singular","Grammatical",1,"Experiment 3"
1,1.058,"Singular","Grammatical",1,"Experiment 3"
1,1.059,"Singular","Grammatical",1,"Experiment 3"
1,1.06,"Singular","Grammatical",1,"Experiment 3"
1,1.06,"Singular","Grammatical",1,"Experiment 3"
1,1.061,"Singular","Grammatical",1,"Experiment 3"
1,1.062,"Singular","Grammatical",1,"Experiment 3"
1,1.062,"Singular","Grammatical",1,"Experiment 3"
1,1.063,"Singular","Grammatical",1,"Experiment 3"
1,1.064,"Singular","Grammatical",1,"Experiment 3"
1,1.065,"Singular","Grammatical",1,"Experiment 3"
1,1.065,"Singular","Grammatical",1,"Experiment 3"
1,1.066,"Singular","Grammatical",1,"Experiment 3"
1,1.067,"Singular","Grammatical",1,"Experiment 3"
1,1.067,"Singular","Grammatical",1,"Experiment 3"
1,1.068,"Singular","Grammatical",1,"Experiment 3"
1,1.069,"Singular","Grammatical",1,"Experiment 3"
1,1.069,"Singular","Grammatical",1,"Experiment 3"
1,1.07,"Singular","Grammatical",1,"Experiment 3"
1,1.071,"Singular","Grammatical",1,"Experiment 3"
1,1.071,"Singular","Grammatical",1,"Experiment 3"
1,1.072,"Singular","Grammatical",1,"Experiment 3"
1,1.073,"Singular","Grammatical",1,"Experiment 3"
1,1.074,"Singular","Grammatical",1,"Experiment 3"
1,1.074,"Singular","Grammatical",1,"Experiment 3"
1,1.075,"Singular","Grammatical",1,"Experiment 3"
1,1.076,"Singular","Grammatical",1,"Experiment 3"
1,1.076,"Singular","Grammatical",1,"Experiment 3"
1,1.077,"Singular","Grammatical",1,"Experiment 3"
1,1.078,"Singular","Grammatical",1,"Experiment 3"
1,1.078,"Singular","Grammatical",1,"Experiment 3"
1,1.079,"Singular","Grammatical",1,"Experiment 3"
1,1.08,"Singular","Grammatical",1,"Experiment 3"
1,1.081,"Singular","Grammatical",1,"Experiment 3"
1,1.081,"Singular","Grammatical",1,"Experiment 3"
1,1.082,"Singular","Grammatical",1,"Experiment 3"
1,1.083,"Singular","Grammatical",1,"Experiment 3"
1,1.083,"Singular","Grammatical",1,"Experiment 3"
1,1.084,"Singular","Grammatical",1,"Experiment 3"
1,1.085,"Singular","Grammatical",1,"Experiment 3"
1,1.086,"Singular","Grammatical",1,"Experiment 3"
1,1.086,"Singular","Grammatical",1,"Experiment 3"
1,1.087,"Singular","Grammatical",1,"Experiment 3"
1,1.088,"Singular","Grammatical",1,"Experiment 3"
1,1.088,"Singular","Grammatical",1,"Experiment 3"
1,1.089,"Singular","Grammatical",1,"Experiment 3"
1,1.09,"Singular","Grammatical",1,"Experiment 3"
1,1.091,"Singular","Grammatical",1,"Experiment 3"
1,1.091,"Singular","Grammatical",1,"Experiment 3"
1,1.092,"Singular","Grammatical",1,"Experiment 3"
1,1.093,"Singular","Grammatical",1,"Experiment 3"
1,1.094,"Singular","Grammatical",1,"Experiment 3"
1,1.094,"Singular","Grammatical",1,"Experiment 3"
1,1.095,"Singular","Grammatical",1,"Experiment 3"
1,1.096,"Singular","Grammatical",1,"Experiment 3"
1,1.096,"Singular","Grammatical",1,"Experiment 3"
1,1.097,"Singular","Grammatical",1,"Experiment 3"
1,1.098,"Singular","Grammatical",1,"Experiment 3"
1,1.099,"Singular","Grammatical",1,"Experiment 3"
1,1.099,"Singular","Grammatical",1,"Experiment 3"
1,1.1,"Singular","Grammatical",1,"Experiment 3"
1,1.101,"Singular","Grammatical",1,"Experiment 3"
1,1.102,"Singular","Grammatical",1,"Experiment 3"
1,1.102,"Singular","Grammatical",1,"Experiment 3"
1,1.103,"Singular","Grammatical",1,"Experiment 3"
1,1.104,"Singular","Grammatical",1,"Experiment 3"
1,1.105,"Singular","Grammatical",1,"Experiment 3"
1,1.105,"Singular","Grammatical",1,"Experiment 3"
1,1.106,"Singular","Grammatical",1,"Experiment 3"
1,1.107,"Singular","Grammatical",1,"Experiment 3"
1,1.108,"Singular","Grammatical",1,"Experiment 3"
1,1.108,"Singular","Grammatical",1,"Experiment 3"
1,1.109,"Singular","Grammatical",1,"Experiment 3"
1,1.11,"Singular","Grammatical",1,"Experiment 3"
1,1.111,"Singular","Grammatical",1,"Experiment 3"
1,1.111,"Singular","Grammatical",1,"Experiment 3"
1,1.112,"Singular","Grammatical",1,"Experiment 3"
1,1.113,"Singular","Grammatical",1,"Experiment 3"
1,1.114,"Singular","Grammatical",1,"Experiment 3"
1,1.115,"Singular","Grammatical",1,"Experiment 3"
1,1.115,"Singular","Grammatical",1,"Experiment 3"
1,1.116,"Singular","Grammatical",1,"Experiment 3"
1,1.117,"Singular","Grammatical",1,"Experiment 3"
1,1.118,"Singular","Grammatical",1,"Experiment 3"
1,1.118,"Singular","Grammatical",1,"Experiment 3"
1,1.119,"Singular","Grammatical",1,"Experiment 3"
1,1.12,"Singular","Grammatical",1,"Experiment 3"
1,1.121,"Singular","Grammatical",1,"Experiment 3"
1,1.122,"Singular","Grammatical",1,"Experiment 3"
1,1.122,"Singular","Grammatical",1,"Experiment 3"
1,1.123,"Singular","Grammatical",1,"Experiment 3"
1,1.124,"Singular","Grammatical",1,"Experiment 3"
1,1.125,"Singular","Grammatical",1,"Experiment 3"
1,1.125,"Singular","Grammatical",1,"Experiment 3"
1,1.126,"Singular","Grammatical",1,"Experiment 3"
1,1.127,"Singular","Grammatical",1,"Experiment 3"
1,1.128,"Singular","Grammatical",1,"Experiment 3"
1,1.129,"Singular","Grammatical",1,"Experiment 3"
1,1.129,"Singular","Grammatical",1,"Experiment 3"
1,1.13,"Singular","Grammatical",1,"Experiment 3"
1,1.131,"Singular","Grammatical",1,"Experiment 3"
1,1.132,"Singular","Grammatical",1,"Experiment 3"
1,1.133,"Singular","Grammatical",1,"Experiment 3"
1,1.134,"Singular","Grammatical",1,"Experiment 3"
1,1.134,"Singular","Grammatical",1,"Experiment 3"
1,1.135,"Singular","Grammatical",1,"Experiment 3"
1,1.136,"Singular","Grammatical",1,"Experiment 3"
1,1.137,"Singular","Grammatical",1,"Experiment 3"
1,1.138,"Singular","Grammatical",1,"Experiment 3"
1,1.138,"Singular","Grammatical",1,"Experiment 3"
1,1.139,"Singular","Grammatical",1,"Experiment 3"
1,1.14,"Singular","Grammatical",1,"Experiment 3"
1,1.141,"Singular","Grammatical",1,"Experiment 3"
1,1.142,"Singular","Grammatical",1,"Experiment 3"
1,1.143,"Singular","Grammatical",1,"Experiment 3"
1,1.143,"Singular","Grammatical",1,"Experiment 3"
1,1.144,"Singular","Grammatical",1,"Experiment 3"
1,1.145,"Singular","Grammatical",1,"Experiment 3"
1,1.146,"Singular","Grammatical",1,"Experiment 3"
1,1.147,"Singular","Grammatical",1,"Experiment 3"
1,1.148,"Singular","Grammatical",1,"Experiment 3"
1,1.148,"Singular","Grammatical",1,"Experiment 3"
1,1.149,"Singular","Grammatical",1,"Experiment 3"
1,1.15,"Singular","Grammatical",1,"Experiment 3"
1,1.151,"Singular","Grammatical",1,"Experiment 3"
1,1.152,"Singular","Grammatical",1,"Experiment 3"
1,1.153,"Singular","Grammatical",1,"Experiment 3"
1,1.153,"Singular","Grammatical",1,"Experiment 3"
1,1.154,"Singular","Grammatical",1,"Experiment 3"
1,1.155,"Singular","Grammatical",1,"Experiment 3"
1,1.156,"Singular","Grammatical",1,"Experiment 3"
1,1.157,"Singular","Grammatical",1,"Experiment 3"
1,1.158,"Singular","Grammatical",1,"Experiment 3"
1,1.159,"Singular","Grammatical",1,"Experiment 3"
1,1.16,"Singular","Grammatical",1,"Experiment 3"
1,1.16,"Singular","Grammatical",1,"Experiment 3"
1,1.161,"Singular","Grammatical",1,"Experiment 3"
1,1.162,"Singular","Grammatical",1,"Experiment 3"
1,1.163,"Singular","Grammatical",1,"Experiment 3"
1,1.164,"Singular","Grammatical",1,"Experiment 3"
1,1.165,"Singular","Grammatical",1,"Experiment 3"
1,1.166,"Singular","Grammatical",1,"Experiment 3"
1,1.167,"Singular","Grammatical",1,"Experiment 3"
1,1.167,"Singular","Grammatical",1,"Experiment 3"
1,1.168,"Singular","Grammatical",1,"Experiment 3"
1,1.169,"Singular","Grammatical",1,"Experiment 3"
1,1.17,"Singular","Grammatical",1,"Experiment 3"
1,1.171,"Singular","Grammatical",1,"Experiment 3"
1,1.172,"Singular","Grammatical",1,"Experiment 3"
1,1.173,"Singular","Grammatical",1,"Experiment 3"
1,1.174,"Singular","Grammatical",1,"Experiment 3"
1,1.175,"Singular","Grammatical",1,"Experiment 3"
1,1.176,"Singular","Grammatical",1,"Experiment 3"
1,1.176,"Singular","Grammatical",1,"Experiment 3"
1,1.177,"Singular","Grammatical",1,"Experiment 3"
1,1.178,"Singular","Grammatical",1,"Experiment 3"
1,1.179,"Singular","Grammatical",1,"Experiment 3"
1,1.18,"Singular","Grammatical",1,"Experiment 3"
1,1.181,"Singular","Grammatical",1,"Experiment 3"
1,1.182,"Singular","Grammatical",1,"Experiment 3"
1,1.183,"Singular","Grammatical",1,"Experiment 3"
1,1.184,"Singular","Grammatical",1,"Experiment 3"
1,1.185,"Singular","Grammatical",1,"Experiment 3"
1,1.186,"Singular","Grammatical",1,"Experiment 3"
1,1.187,"Singular","Grammatical",1,"Experiment 3"
1,1.188,"Singular","Grammatical",1,"Experiment 3"
1,1.189,"Singular","Grammatical",1,"Experiment 3"
1,1.189,"Singular","Grammatical",1,"Experiment 3"
1,1.19,"Singular","Grammatical",1,"Experiment 3"
1,1.191,"Singular","Grammatical",1,"Experiment 3"
1,1.192,"Singular","Grammatical",1,"Experiment 3"
1,1.193,"Singular","Grammatical",1,"Experiment 3"
1,1.194,"Singular","Grammatical",1,"Experiment 3"
1,1.195,"Singular","Grammatical",1,"Experiment 3"
1,1.196,"Singular","Grammatical",1,"Experiment 3"
1,1.197,"Singular","Grammatical",1,"Experiment 3"
1,1.198,"Singular","Grammatical",1,"Experiment 3"
1,1.199,"Singular","Grammatical",1,"Experiment 3"
1,1.2,"Singular","Grammatical",1,"Experiment 3"
1,1.201,"Singular","Grammatical",1,"Experiment 3"
1,1.202,"Singular","Grammatical",1,"Experiment 3"
1,1.203,"Singular","Grammatical",1,"Experiment 3"
1,1.204,"Singular","Grammatical",1,"Experiment 3"
1,1.205,"Singular","Grammatical",1,"Experiment 3"
1,1.206,"Singular","Grammatical",1,"Experiment 3"
1,1.207,"Singular","Grammatical",1,"Experiment 3"
1,1.208,"Singular","Grammatical",1,"Experiment 3"
1,1.209,"Singular","Grammatical",1,"Experiment 3"
1,1.21,"Singular","Grammatical",1,"Experiment 3"
1,1.211,"Singular","Grammatical",1,"Experiment 3"
1,1.212,"Singular","Grammatical",1,"Experiment 3"
1,1.213,"Singular","Grammatical",1,"Experiment 3"
1,1.214,"Singular","Grammatical",1,"Experiment 3"
1,1.215,"Singular","Grammatical",1,"Experiment 3"
1,1.216,"Singular","Grammatical",1,"Experiment 3"
1,1.217,"Singular","Grammatical",1,"Experiment 3"
1,1.218,"Singular","Grammatical",1,"Experiment 3"
1,1.219,"Singular","Grammatical",1,"Experiment 3"
1,1.22,"Singular","Grammatical",1,"Experiment 3"
1,1.221,"Singular","Grammatical",1,"Experiment 3"
1,1.222,"Singular","Grammatical",1,"Experiment 3"
1,1.223,"Singular","Grammatical",1,"Experiment 3"
1,1.224,"Singular","Grammatical",1,"Experiment 3"
1,1.226,"Singular","Grammatical",1,"Experiment 3"
1,1.227,"Singular","Grammatical",1,"Experiment 3"
1,1.228,"Singular","Grammatical",1,"Experiment 3"
1,1.229,"Singular","Grammatical",1,"Experiment 3"
1,1.23,"Singular","Grammatical",1,"Experiment 3"
1,1.231,"Singular","Grammatical",1,"Experiment 3"
1,1.232,"Singular","Grammatical",1,"Experiment 3"
1,1.233,"Singular","Grammatical",1,"Experiment 3"
1,1.234,"Singular","Grammatical",1,"Experiment 3"
1,1.235,"Singular","Grammatical",1,"Experiment 3"
1,1.236,"Singular","Grammatical",1,"Experiment 3"
1,1.237,"Singular","Grammatical",1,"Experiment 3"
1,1.238,"Singular","Grammatical",1,"Experiment 3"
1,1.24,"Singular","Grammatical",1,"Experiment 3"
1,1.241,"Singular","Grammatical",1,"Experiment 3"
1,1.242,"Singular","Grammatical",1,"Experiment 3"
1,1.243,"Singular","Grammatical",1,"Experiment 3"
1,1.244,"Singular","Grammatical",1,"Experiment 3"
1,1.245,"Singular","Grammatical",1,"Experiment 3"
1,1.246,"Singular","Grammatical",1,"Experiment 3"
1,1.247,"Singular","Grammatical",1,"Experiment 3"
1,1.248,"Singular","Grammatical",1,"Experiment 3"
1,1.25,"Singular","Grammatical",1,"Experiment 3"
1,1.251,"Singular","Grammatical",1,"Experiment 3"
1,1.252,"Singular","Grammatical",1,"Experiment 3"
1,1.253,"Singular","Grammatical",1,"Experiment 3"
1,1.254,"Singular","Grammatical",1,"Experiment 3"
1,1.255,"Singular","Grammatical",1,"Experiment 3"
1,1.256,"Singular","Grammatical",1,"Experiment 3"
1,1.258,"Singular","Grammatical",1,"Experiment 3"
1,1.259,"Singular","Grammatical",1,"Experiment 3"
1,1.26,"Singular","Grammatical",1,"Experiment 3"
1,1.261,"Singular","Grammatical",1,"Experiment 3"
1,1.262,"Singular","Grammatical",1,"Experiment 3"
1,1.264,"Singular","Grammatical",1,"Experiment 3"
1,1.265,"Singular","Grammatical",1,"Experiment 3"
1,1.266,"Singular","Grammatical",1,"Experiment 3"
1,1.267,"Singular","Grammatical",1,"Experiment 3"
1,1.268,"Singular","Grammatical",1,"Experiment 3"
1,1.27,"Singular","Grammatical",1,"Experiment 3"
1,1.271,"Singular","Grammatical",1,"Experiment 3"
1,1.272,"Singular","Grammatical",1,"Experiment 3"
1,1.273,"Singular","Grammatical",1,"Experiment 3"
1,1.274,"Singular","Grammatical",1,"Experiment 3"
1,1.276,"Singular","Grammatical",1,"Experiment 3"
1,1.277,"Singular","Grammatical",1,"Experiment 3"
1,1.278,"Singular","Grammatical",1,"Experiment 3"
1,1.279,"Singular","Grammatical",1,"Experiment 3"
1,1.281,"Singular","Grammatical",1,"Experiment 3"
1,1.282,"Singular","Grammatical",1,"Experiment 3"
1,1.283,"Singular","Grammatical",1,"Experiment 3"
1,1.284,"Singular","Grammatical",1,"Experiment 3"
1,1.286,"Singular","Grammatical",1,"Experiment 3"
1,1.287,"Singular","Grammatical",1,"Experiment 3"
1,1.288,"Singular","Grammatical",1,"Experiment 3"
1,1.289,"Singular","Grammatical",1,"Experiment 3"
1,1.291,"Singular","Grammatical",1,"Experiment 3"
1,1.292,"Singular","Grammatical",1,"Experiment 3"
1,1.293,"Singular","Grammatical",1,"Experiment 3"
1,1.295,"Singular","Grammatical",1,"Experiment 3"
1,1.296,"Singular","Grammatical",1,"Experiment 3"
1,1.297,"Singular","Grammatical",1,"Experiment 3"
1,1.299,"Singular","Grammatical",1,"Experiment 3"
1,1.3,"Singular","Grammatical",1,"Experiment 3"
1,1.301,"Singular","Grammatical",1,"Experiment 3"
1,1.303,"Singular","Grammatical",1,"Experiment 3"
1,1.304,"Singular","Grammatical",1,"Experiment 3"
1,1.305,"Singular","Grammatical",1,"Experiment 3"
1,1.307,"Singular","Grammatical",1,"Experiment 3"
1,1.308,"Singular","Grammatical",1,"Experiment 3"
1,1.309,"Singular","Grammatical",1,"Experiment 3"
1,1.311,"Singular","Grammatical",1,"Experiment 3"
1,1.312,"Singular","Grammatical",1,"Experiment 3"
1,1.313,"Singular","Grammatical",1,"Experiment 3"
1,1.315,"Singular","Grammatical",1,"Experiment 3"
1,1.316,"Singular","Grammatical",1,"Experiment 3"
1,1.318,"Singular","Grammatical",1,"Experiment 3"
1,1.319,"Singular","Grammatical",1,"Experiment 3"
1,1.321,"Singular","Grammatical",1,"Experiment 3"
1,1.322,"Singular","Grammatical",1,"Experiment 3"
1,1.323,"Singular","Grammatical",1,"Experiment 3"
1,1.325,"Singular","Grammatical",1,"Experiment 3"
1,1.326,"Singular","Grammatical",1,"Experiment 3"
1,1.328,"Singular","Grammatical",1,"Experiment 3"
1,1.329,"Singular","Grammatical",1,"Experiment 3"
1,1.331,"Singular","Grammatical",1,"Experiment 3"
1,1.332,"Singular","Grammatical",1,"Experiment 3"
1,1.334,"Singular","Grammatical",1,"Experiment 3"
1,1.335,"Singular","Grammatical",1,"Experiment 3"
1,1.337,"Singular","Grammatical",1,"Experiment 3"
1,1.338,"Singular","Grammatical",1,"Experiment 3"
1,1.34,"Singular","Grammatical",1,"Experiment 3"
1,1.341,"Singular","Grammatical",1,"Experiment 3"
1,1.343,"Singular","Grammatical",1,"Experiment 3"
1,1.344,"Singular","Grammatical",1,"Experiment 3"
1,1.346,"Singular","Grammatical",1,"Experiment 3"
1,1.347,"Singular","Grammatical",1,"Experiment 3"
1,1.349,"Singular","Grammatical",1,"Experiment 3"
1,1.35,"Singular","Grammatical",1,"Experiment 3"
1,1.352,"Singular","Grammatical",1,"Experiment 3"
1,1.353,"Singular","Grammatical",1,"Experiment 3"
1,1.355,"Singular","Grammatical",1,"Experiment 3"
1,1.357,"Singular","Grammatical",1,"Experiment 3"
1,1.358,"Singular","Grammatical",1,"Experiment 3"
1,1.36,"Singular","Grammatical",1,"Experiment 3"
1,1.361,"Singular","Grammatical",1,"Experiment 3"
1,1.363,"Singular","Grammatical",1,"Experiment 3"
1,1.365,"Singular","Grammatical",1,"Experiment 3"
1,1.366,"Singular","Grammatical",1,"Experiment 3"
1,1.368,"Singular","Grammatical",1,"Experiment 3"
1,1.37,"Singular","Grammatical",1,"Experiment 3"
1,1.371,"Singular","Grammatical",1,"Experiment 3"
1,1.373,"Singular","Grammatical",1,"Experiment 3"
1,1.375,"Singular","Grammatical",1,"Experiment 3"
1,1.376,"Singular","Grammatical",1,"Experiment 3"
1,1.378,"Singular","Grammatical",1,"Experiment 3"
1,1.38,"Singular","Grammatical",1,"Experiment 3"
1,1.381,"Singular","Grammatical",1,"Experiment 3"
1,1.383,"Singular","Grammatical",1,"Experiment 3"
1,1.385,"Singular","Grammatical",1,"Experiment 3"
1,1.387,"Singular","Grammatical",1,"Experiment 3"
1,1.388,"Singular","Grammatical",1,"Experiment 3"
1,1.39,"Singular","Grammatical",1,"Experiment 3"
1,1.392,"Singular","Grammatical",1,"Experiment 3"
1,1.394,"Singular","Grammatical",1,"Experiment 3"
1,1.396,"Singular","Grammatical",1,"Experiment 3"
1,1.397,"Singular","Grammatical",1,"Experiment 3"
1,1.399,"Singular","Grammatical",1,"Experiment 3"
1,1.401,"Singular","Grammatical",1,"Experiment 3"
1,1.403,"Singular","Grammatical",1,"Experiment 3"
1,1.405,"Singular","Grammatical",1,"Experiment 3"
1,1.407,"Singular","Grammatical",1,"Experiment 3"
1,1.408,"Singular","Grammatical",1,"Experiment 3"
1,1.41,"Singular","Grammatical",1,"Experiment 3"
1,1.412,"Singular","Grammatical",1,"Experiment 3"
1,1.414,"Singular","Grammatical",1,"Experiment 3"
1,1.416,"Singular","Grammatical",1,"Experiment 3"
1,1.418,"Singular","Grammatical",1,"Experiment 3"
1,1.42,"Singular","Grammatical",1,"Experiment 3"
1,1.422,"Singular","Grammatical",1,"Experiment 3"
1,1.424,"Singular","Grammatical",1,"Experiment 3"
1,1.426,"Singular","Grammatical",1,"Experiment 3"
1,1.428,"Singular","Grammatical",1,"Experiment 3"
1,1.43,"Singular","Grammatical",1,"Experiment 3"
1,1.432,"Singular","Grammatical",1,"Experiment 3"
1,1.434,"Singular","Grammatical",1,"Experiment 3"
1,1.436,"Singular","Grammatical",1,"Experiment 3"
1,1.438,"Singular","Grammatical",1,"Experiment 3"
1,1.44,"Singular","Grammatical",1,"Experiment 3"
1,1.442,"Singular","Grammatical",1,"Experiment 3"
1,1.444,"Singular","Grammatical",1,"Experiment 3"
1,1.447,"Singular","Grammatical",1,"Experiment 3"
1,1.449,"Singular","Grammatical",1,"Experiment 3"
1,1.451,"Singular","Grammatical",1,"Experiment 3"
1,1.453,"Singular","Grammatical",1,"Experiment 3"
1,1.455,"Singular","Grammatical",1,"Experiment 3"
1,1.457,"Singular","Grammatical",1,"Experiment 3"
1,1.46,"Singular","Grammatical",1,"Experiment 3"
1,1.462,"Singular","Grammatical",1,"Experiment 3"
1,1.464,"Singular","Grammatical",1,"Experiment 3"
1,1.466,"Singular","Grammatical",1,"Experiment 3"
1,1.469,"Singular","Grammatical",1,"Experiment 3"
1,1.471,"Singular","Grammatical",1,"Experiment 3"
1,1.473,"Singular","Grammatical",1,"Experiment 3"
1,1.476,"Singular","Grammatical",1,"Experiment 3"
1,1.478,"Singular","Grammatical",1,"Experiment 3"
1,1.48,"Singular","Grammatical",1,"Experiment 3"
1,1.483,"Singular","Grammatical",1,"Experiment 3"
1,1.485,"Singular","Grammatical",1,"Experiment 3"
1,1.488,"Singular","Grammatical",1,"Experiment 3"
1,1.49,"Singular","Grammatical",1,"Experiment 3"
1,1.492,"Singular","Grammatical",1,"Experiment 3"
1,1.495,"Singular","Grammatical",1,"Experiment 3"
1,1.497,"Singular","Grammatical",1,"Experiment 3"
1,1.5,"Singular","Grammatical",1,"Experiment 3"
1,1.503,"Singular","Grammatical",1,"Experiment 3"
1,1.505,"Singular","Grammatical",1,"Experiment 3"
1,1.508,"Singular","Grammatical",1,"Experiment 3"
1,1.51,"Singular","Grammatical",1,"Experiment 3"
1,1.513,"Singular","Grammatical",1,"Experiment 3"
1,1.516,"Singular","Grammatical",1,"Experiment 3"
1,1.518,"Singular","Grammatical",1,"Experiment 3"
1,1.521,"Singular","Grammatical",1,"Experiment 3"
1,1.524,"Singular","Grammatical",1,"Experiment 3"
1,1.527,"Singular","Grammatical",1,"Experiment 3"
1,1.529,"Singular","Grammatical",1,"Experiment 3"
1,1.532,"Singular","Grammatical",1,"Experiment 3"
1,1.535,"Singular","Grammatical",1,"Experiment 3"
1,1.538,"Singular","Grammatical",1,"Experiment 3"
1,1.541,"Singular","Grammatical",1,"Experiment 3"
1,1.544,"Singular","Grammatical",1,"Experiment 3"
1,1.547,"Singular","Grammatical",1,"Experiment 3"
1,1.55,"Singular","Grammatical",1,"Experiment 3"
1,1.553,"Singular","Grammatical",1,"Experiment 3"
1,1.556,"Singular","Grammatical",1,"Experiment 3"
1,1.559,"Singular","Grammatical",1,"Experiment 3"
1,1.562,"Singular","Grammatical",1,"Experiment 3"
1,1.565,"Singular","Grammatical",1,"Experiment 3"
1,1.568,"Singular","Grammatical",1,"Experiment 3"
1,1.571,"Singular","Grammatical",1,"Experiment 3"
1,1.575,"Singular","Grammatical",1,"Experiment 3"
1,1.578,"Singular","Grammatical",1,"Experiment 3"
1,1.581,"Singular","Grammatical",1,"Experiment 3"
1,1.585,"Singular","Grammatical",1,"Experiment 3"
1,1.588,"Singular","Grammatical",1,"Experiment 3"
1,1.591,"Singular","Grammatical",1,"Experiment 3"
1,1.595,"Singular","Grammatical",1,"Experiment 3"
1,1.598,"Singular","Grammatical",1,"Experiment 3"
1,1.602,"Singular","Grammatical",1,"Experiment 3"
1,1.605,"Singular","Grammatical",1,"Experiment 3"
1,1.609,"Singular","Grammatical",1,"Experiment 3"
1,1.613,"Singular","Grammatical",1,"Experiment 3"
1,1.616,"Singular","Grammatical",1,"Experiment 3"
1,1.62,"Singular","Grammatical",1,"Experiment 3"
1,1.624,"Singular","Grammatical",1,"Experiment 3"
1,1.628,"Singular","Grammatical",1,"Experiment 3"
1,1.632,"Singular","Grammatical",1,"Experiment 3"
1,1.636,"Singular","Grammatical",1,"Experiment 3"
1,1.64,"Singular","Grammatical",1,"Experiment 3"
1,1.644,"Singular","Grammatical",1,"Experiment 3"
1,1.648,"Singular","Grammatical",1,"Experiment 3"
1,1.652,"Singular","Grammatical",1,"Experiment 3"
1,1.656,"Singular","Grammatical",1,"Experiment 3"
1,1.661,"Singular","Grammatical",1,"Experiment 3"
1,1.665,"Singular","Grammatical",1,"Experiment 3"
1,1.67,"Singular","Grammatical",1,"Experiment 3"
1,1.674,"Singular","Grammatical",1,"Experiment 3"
1,1.679,"Singular","Grammatical",1,"Experiment 3"
1,1.683,"Singular","Grammatical",1,"Experiment 3"
1,1.688,"Singular","Grammatical",1,"Experiment 3"
1,1.693,"Singular","Grammatical",1,"Experiment 3"
1,1.698,"Singular","Grammatical",1,"Experiment 3"
1,1.703,"Singular","Grammatical",1,"Experiment 3"
1,1.708,"Singular","Grammatical",1,"Experiment 3"
1,1.713,"Singular","Grammatical",1,"Experiment 3"
1,1.718,"Singular","Grammatical",1,"Experiment 3"
